insert into produtos(id_producto,nombre,categoria,precio,stock) values
523,Informatica Smart Eco 00523,Informatica,50.34,10
524,Juguetes Mini Max 00524,Juguetes,15.15,24
525,Hogar Studio Studio 00525,Hogar,61.37,65
526,Electronica Plus Home 00526,Electronica,29.32,10
527,Libros Ultra Home 00527,Libros,4.76,11
528,Deporte Studio Eco 00528,Deporte,41.94,26
529,Juguetes Smart Max 00529,Juguetes,136.16,47
530,Deporte Core Eco 00530,Deporte,13.54,80
531,Informatica Smart Smart 00531,Informatica,17.19,43
532,Electronica Smart Lite 00532,Electronica,20.88,21
533,Libros Max Air 00533,Libros,32.88,10
534,Moda Studio Air 00534,Moda,31.01,30
535,Jardineria Smart Air 00535,Jardineria,11.32,39
536,Moda Nova Eco 00536,Moda,13.47,22
537,Informatica Nova Ultra 00537,Informatica,25.27,47
538,Hogar Eco Core 00538,Hogar,46.28,49
539,Hogar Prime Prime 00539,Hogar,5.85,10
540,Juguetes Air Home 00540,Juguetes,59.70,69
541,Mascotas Mini Max 00541,Mascotas,21.43,91
542,Hogar Max Smart 00542,Hogar,45.98,42
543,Informatica Studio Smart 00543,Informatica,24.27,28
544,Informatica Mini Plus 00544,Informatica,40.30,19
545,Juguetes Smart Air 00545,Juguetes,15.82,40
546,Electronica Home Air 00546,Electronica,40.67,29
547,Electronica Studio Eco 00547,Electronica,23.56,45
548,Electronica Nova Air 00548,Electronica,39.99,32
549,Instrumentos musicales Mini Max 00549,Instrumentos musicales,13.16,54
550,Electronica Lite Pro 00550,Electronica,39.51,43
551,Informatica Eco Smart 00551,Informatica,2.92,13
552,Moda Prime Studio 00552,Moda,28.61,31
553,Juguetes Plus Core 00553,Juguetes,58.75,32
554,Moda Lite Max 00554,Moda,6.29,27
555,Hogar Max Eco 00555,Hogar,50.85,79
556,Moda Core Max 00556,Moda,108.84,44
557,Libros Lite Air 00557,Libros,9.79,27
558,Electronica Plus Ultra 00558,Electronica,157.00,11
559,Informatica Core Ultra 00559,Informatica,17.97,15
560,Moda Eco Lite 00560,Moda,27.93,36
561,Juguetes Home Air 00561,Juguetes,32.56,27
562,Juguetes Home Plus 00562,Juguetes,24.47,21
563,Electronica Ultra Prime 00563,Electronica,16.08,15
564,Jardineria Eco Smart 00564,Jardineria,25.04,72
565,Moda Prime Smart 00565,Moda,27.05,31
566,Electronica Max Core 00566,Electronica,44.41,45
567,Electronica Mini Prime 00567,Electronica,64.50,15
568,Electronica Mini Air 00568,Electronica,37.63,23
569,Hogar Plus Studio 00569,Hogar,28.64,100
570,Libros Nova Eco 00570,Libros,10.61,40
571,Moda Prime Max 00571,Moda,47.45,93
572,Juguetes Eco Prime 00572,Juguetes,36.03,27
573,Electronica Lite Mini 00573,Electronica,82.99,41
574,Electronica Max Prime 00574,Electronica,28.47,105
575,Hogar Prime Prime 00575,Hogar,8.87,58
576,Informatica Lite Pro 00576,Informatica,35.79,85
577,Moda Smart Nova 00577,Moda,13.93,16
578,Informatica Nova Ultra 00578,Informatica,23.21,36
579,Jardineria Lite Core 00579,Jardineria,21.44,66
580,Informatica Eco Nova 00580,Informatica,60.87,90
581,Jardineria Core Nova 00581,Jardineria,50.71,27
582,Libros Air Smart 00582,Libros,8.22,43
583,Libros Smart Ultra 00583,Libros,31.23,41
584,Juguetes Smart Home 00584,Juguetes,14.76,32
585,Informatica Lite Home 00585,Informatica,33.96,92
586,Informatica Plus Nova 00586,Informatica,25.90,16
587,Electronica Prime Plus 00587,Electronica,39.65,23
588,Moda Smart Core 00588,Moda,49.31,44
589,Moda Home Studio 00589,Moda,42.94,25
590,Hogar Ultra Mini 00590,Hogar,20.76,46
591,Electronica Max Core 00591,Electronica,11.51,50
592,Juguetes Nova Nova 00592,Juguetes,40.17,41
593,Informatica Studio Prime 00593,Informatica,6.38,24
594,Moda Mini Pro 00594,Moda,21.54,22
595,Electronica Smart Lite 00595,Electronica,59.92,47
596,Libros Plus Nova 00596,Libros,60.11,89
597,Electronica Eco Studio 00597,Electronica,38.99,56
598,Instrumentos musicales Studio Core 00598,Instrumentos musicales,77.24,16
599,Electronica Core Home 00599,Electronica,4.51,115
600,Juguetes Plus Plus 00600,Juguetes,12.47,46
601,Electronica Pro Eco 00601,Electronica,14.43,31
602,Libros Max Studio 00602,Libros,48.97,76
603,Jardineria Air Home 00603,Jardineria,16.38,42
604,Electronica Mini Studio 00604,Electronica,51.06,35
605,Electronica Eco Eco 00605,Electronica,69.80,91
606,Moda Home Prime 00606,Moda,70.55,12
607,Informatica Mini Smart 00607,Informatica,31.17,37
608,Informatica Lite Max 00608,Informatica,41.81,42
609,Libros Max Max 00609,Libros,97.63,69
610,Electronica Air Studio 00610,Electronica,55.58,55
611,Mascotas Core Plus 00611,Mascotas,34.18,36
612,Hogar Prime Studio 00612,Hogar,2.73,31
613,Electronica Prime Nova 00613,Electronica,6.27,60
614,Electronica Prime Plus 00614,Electronica,19.23,19
615,Hogar Home Ultra 00615,Hogar,25.47,44
616,Deporte Ultra Eco 00616,Deporte,69.19,45
617,Hogar Plus Smart 00617,Hogar,15.19,26
618,Electronica Smart Eco 00618,Electronica,30.76,97
619,Electronica Mini Air 00619,Electronica,21.28,31
620,Informatica Eco Eco 00620,Informatica,5.45,42
621,Juguetes Plus Home 00621,Juguetes,154.47,47
622,Hogar Ultra Plus 00622,Hogar,14.75,92
623,Electronica Nova Mini 00623,Electronica,28.10,26
624,Informatica Ultra Plus 00624,Informatica,22.45,11
625,Juguetes Ultra Smart 00625,Juguetes,87.11,43
626,Informatica Max Mini 00626,Informatica,50.91,20
627,Hogar Plus Ultra 00627,Hogar,49.43,51
628,Libros Prime Smart 00628,Libros,6.20,29
629,Informatica Pro Pro 00629,Informatica,31.43,26
630,Deporte Eco Mini 00630,Deporte,30.40,7
631,Deporte Ultra Max 00631,Deporte,61.02,47
632,Informatica Prime Nova 00632,Informatica,34.43,44
633,Informatica Plus Ultra 00633,Informatica,71.33,35
634,Hogar Ultra Lite 00634,Hogar,13.61,55
635,Hogar Air Mini 00635,Hogar,75.65,59
636,Informatica Plus Lite 00636,Informatica,87.19,21
637,Deporte Core Smart 00637,Deporte,36.91,16
638,Jardineria Prime Eco 00638,Jardineria,60.21,33
639,Hogar Eco Air 00639,Hogar,6.62,36
640,Moda Lite Core 00640,Moda,69.19,86
641,Moda Core Lite 00641,Moda,40.36,51
642,Electronica Core Smart 00642,Electronica,12.32,24
643,Electronica Mini Lite 00643,Electronica,36.67,43
644,Moda Studio Lite 00644,Moda,34.62,22
645,Jardineria Smart Lite 00645,Jardineria,35.59,33
646,Juguetes Lite Core 00646,Juguetes,31.33,58
647,Mascotas Max Smart 00647,Mascotas,76.87,47
648,Hogar Eco Air 00648,Hogar,13.22,104
649,Moda Core Pro 00649,Moda,19.08,21
650,Deporte Eco Home 00650,Deporte,10.74,36
651,Libros Max Home 00651,Libros,138.81,38
652,Juguetes Nova Smart 00652,Juguetes,165.37,44
653,Moda Ultra Smart 00653,Moda,153.08,17
654,Electronica Nova Mini 00654,Electronica,10.17,44
655,Moda Studio Air 00655,Moda,11.39,23
656,Jardineria Lite Air 00656,Jardineria,14.25,33
657,Electronica Pro Max 00657,Electronica,10.72,24
658,Electronica Air Prime 00658,Electronica,15.42,67
659,Hogar Plus Mini 00659,Hogar,86.93,17
660,Moda Pro Lite 00660,Moda,44.03,29
661,Electronica Pro Mini 00661,Electronica,22.88,80
662,Electronica Max Eco 00662,Electronica,40.69,15
663,Instrumentos musicales Home Plus 00663,Instrumentos musicales,12.79,44
664,Moda Lite Mini 00664,Moda,9.87,99
665,Jardineria Max Ultra 00665,Jardineria,58.89,41
666,Informatica Air Plus 00666,Informatica,54.94,48
667,Libros Studio Home 00667,Libros,91.09,17
668,Informatica Prime Nova 00668,Informatica,133.82,56
669,Moda Home Lite 00669,Moda,32.03,42
670,Libros Home Nova 00670,Libros,31.20,35
671,Electronica Eco Air 00671,Electronica,13.16,109
672,Libros Air Air 00672,Libros,20.73,28
673,Informatica Max Lite 00673,Informatica,19.93,39
674,Libros Ultra Nova 00674,Libros,5.25,22
675,Hogar Core Air 00675,Hogar,47.19,5
676,Jardineria Home Core 00676,Jardineria,91.15,32
677,Informatica Plus Ultra 00677,Informatica,68.12,29
678,Informatica Pro Prime 00678,Informatica,8.52,19
679,Informatica Plus Mini 00679,Informatica,72.64,10
680,Moda Lite Home 00680,Moda,41.33,55
681,Hogar Plus Smart 00681,Hogar,15.03,9
682,Informatica Mini Mini 00682,Informatica,21.65,44
683,Electronica Home Plus 00683,Electronica,18.77,56
684,Electronica Mini Plus 00684,Electronica,10.36,17
685,Informatica Air Nova 00685,Informatica,45.06,54
686,Electronica Ultra Air 00686,Electronica,201.53,9
687,Juguetes Core Ultra 00687,Juguetes,50.99,35
688,Informatica Core Air 00688,Informatica,56.06,23
689,Informatica Smart Eco 00689,Informatica,107.98,31
690,Electronica Air Air 00690,Electronica,85.44,91
691,Informatica Pro Lite 00691,Informatica,66.17,20
692,Jardineria Core Air 00692,Jardineria,42.16,55
693,Hogar Home Nova 00693,Hogar,42.68,38
694,Electronica Pro Prime 00694,Electronica,25.77,53
695,Moda Ultra Smart 00695,Moda,84.79,8
696,Informatica Home Pro 00696,Informatica,37.08,44
697,Moda Mini Smart 00697,Moda,19.03,19
698,Libros Home Pro 00698,Libros,29.10,9
699,Deporte Pro Pro 00699,Deporte,74.24,64
700,Hogar Core Mini 00700,Hogar,36.35,98
701,Deporte Lite Core 00701,Deporte,24.81,17
702,Hogar Mini Home 00702,Hogar,106.23,23
703,Electronica Eco Studio 00703,Electronica,7.13,7
704,Informatica Nova Eco 00704,Informatica,25.99,42
705,Moda Nova Plus 00705,Moda,21.20,27
706,Libros Max Ultra 00706,Libros,70.68,28
707,Hogar Ultra Max 00707,Hogar,3.69,33
708,Informatica Air Air 00708,Informatica,10.49,18
709,Electronica Home Smart 00709,Electronica,30.29,36
710,Libros Prime Air 00710,Libros,10.76,40
711,Informatica Smart Mini 00711,Informatica,11.97,16
712,Moda Max Air 00712,Moda,40.57,64
713,Electronica Studio Max 00713,Electronica,20.92,26
714,Libros Mini Home 00714,Libros,17.47,38
715,Hogar Prime Nova 00715,Hogar,14.23,11
716,Hogar Mini Lite 00716,Hogar,30.27,12
717,Informatica Lite Home 00717,Informatica,37.92,34
718,Juguetes Lite Nova 00718,Juguetes,23.17,10
719,Jardineria Core Core 00719,Jardineria,30.90,15
720,Moda Nova Max 00720,Moda,55.77,111
721,Deporte Core Lite 00721,Deporte,23.42,58
722,Moda Prime Air 00722,Moda,59.50,30
723,Moda Mini Max 00723,Moda,54.13,21
724,Hogar Eco Eco 00724,Hogar,9.79,37
725,Hogar Max Plus 00725,Hogar,56.88,97
726,Moda Eco Core 00726,Moda,3.26,34
727,Electronica Nova Nova 00727,Electronica,9.03,25
728,Jardineria Ultra Max 00728,Jardineria,59.69,29
729,Hogar Plus Eco 00729,Hogar,6.46,42
730,Electronica Lite Ultra 00730,Electronica,10.76,113
731,Electronica Ultra Pro 00731,Electronica,16.79,6
732,Electronica Mini Ultra 00732,Electronica,33.57,43
733,Moda Lite Prime 00733,Moda,25.18,49
734,Instrumentos musicales Ultra Plus 00734,Instrumentos musicales,52.48,17
735,Electronica Ultra Nova 00735,Electronica,109.33,7
736,Electronica Lite Core 00736,Electronica,14.16,50
737,Moda Nova Smart 00737,Moda,48.20,23
738,Moda Nova Plus 00738,Moda,40.63,36
739,Informatica Home Mini 00739,Informatica,57.09,84
740,Hogar Prime Plus 00740,Hogar,42.20,87
741,Juguetes Core Lite 00741,Juguetes,51.19,6
742,Electronica Home Smart 00742,Electronica,38.28,98
743,Electronica Plus Core 00743,Electronica,19.59,17
744,Informatica Prime Pro 00744,Informatica,83.94,29
745,Deporte Smart Max 00745,Deporte,66.94,45
746,Juguetes Core Ultra 00746,Juguetes,10.65,77
747,Electronica Ultra Core 00747,Electronica,29.97,54
748,Mascotas Mini Mini 00748,Mascotas,27.22,16
749,Jardineria Mini Max 00749,Jardineria,25.16,10
750,Jardineria Prime Nova 00750,Jardineria,38.08,26
751,Jardineria Core Studio 00751,Jardineria,17.03,14
752,Electronica Pro Lite 00752,Electronica,124.24,29
753,Deporte Core Smart 00753,Deporte,28.25,13
754,Electronica Core Prime 00754,Electronica,4.18,14
755,Moda Ultra Air 00755,Moda,32.64,26
756,Informatica Pro Pro 00756,Informatica,5.04,11
757,Informatica Home Prime 00757,Informatica,28.83,85
758,Libros Studio Max 00758,Libros,19.59,36
759,Hogar Smart Home 00759,Hogar,68.05,28
760,Informatica Studio Home 00760,Informatica,106.11,79
761,Instrumentos musicales Max Studio 00761,Instrumentos musicales,28.37,110
762,Hogar Studio Lite 00762,Hogar,45.48,19
763,Electronica Core Ultra 00763,Electronica,19.78,36
764,Moda Core Nova 00764,Moda,13.44,15
765,Informatica Pro Core 00765,Informatica,51.41,22
766,Electronica Mini Prime 00766,Electronica,49.23,24
767,Deporte Lite Studio 00767,Deporte,28.44,44
768,Moda Pro Eco 00768,Moda,30.41,23
769,Deporte Core Lite 00769,Deporte,5.84,52
770,Jardineria Smart Home 00770,Jardineria,5.47,15
771,Juguetes Air Lite 00771,Juguetes,38.10,13
772,Moda Home Max 00772,Moda,7.37,26
773,Informatica Smart Max 00773,Informatica,4.60,31
774,Instrumentos musicales Lite Max 00774,Instrumentos musicales,9.19,111
775,Hogar Pro Air 00775,Hogar,37.00,47
776,Electronica Ultra Nova 00776,Electronica,85.17,75
777,Electronica Home Pro 00777,Electronica,14.69,18
778,Juguetes Air Max 00778,Juguetes,27.34,38
779,Moda Ultra Eco 00779,Moda,6.46,88
780,Electronica Plus Pro 00780,Electronica,6.11,97
781,Informatica Lite Prime 00781,Informatica,4.84,50
782,Informatica Studio Prime 00782,Informatica,45.41,9
783,Informatica Home Nova 00783,Informatica,27.81,13
784,Informatica Max Eco 00784,Informatica,29.20,26
785,Informatica Home Core 00785,Informatica,43.20,78
786,Electronica Lite Core 00786,Electronica,25.47,115
787,Libros Ultra Eco 00787,Libros,28.21,23
788,Informatica Studio Ultra 00788,Informatica,148.06,32
789,Deporte Prime Prime 00789,Deporte,92.28,19
790,Mascotas Max Mini 00790,Mascotas,109.83,16
791,Informatica Nova Ultra 00791,Informatica,45.78,24
792,Libros Smart Core 00792,Libros,5.34,95
793,Libros Plus Air 00793,Libros,32.19,6
794,Libros Home Smart 00794,Libros,61.50,38
795,Hogar Pro Home 00795,Hogar,26.42,44
796,Informatica Studio Eco 00796,Informatica,7.06,53
797,Hogar Mini Ultra 00797,Hogar,25.83,97
798,Informatica Prime Lite 00798,Informatica,125.92,6
799,Moda Plus Ultra 00799,Moda,28.15,65
800,Informatica Home Air 00800,Informatica,38.69,23
801,Moda Core Mini 00801,Moda,7.60,36
802,Instrumentos musicales Studio Ultra 00802,Instrumentos musicales,141.14,26
803,Electronica Pro Lite 00803,Electronica,24.16,17
804,Deporte Mini Lite 00804,Deporte,17.67,81
805,Electronica Prime Mini 00805,Electronica,32.13,45
806,Libros Plus Eco 00806,Libros,8.25,30
807,Jardineria Lite Max 00807,Jardineria,5.68,49
808,Informatica Lite Lite 00808,Informatica,39.72,24
809,Moda Nova Mini 00809,Moda,23.65,108
810,Hogar Home Home 00810,Hogar,23.28,76
811,Electronica Plus Home 00811,Electronica,155.87,47
812,Hogar Pro Prime 00812,Hogar,40.46,110
813,Electronica Lite Nova 00813,Electronica,9.23,5
814,Hogar Mini Pro 00814,Hogar,57.07,11
815,Deporte Core Prime 00815,Deporte,26.37,13
816,Informatica Eco Plus 00816,Informatica,22.34,20
817,Electronica Lite Home 00817,Electronica,22.53,12
818,Moda Ultra Studio 00818,Moda,13.94,53
819,Hogar Smart Mini 00819,Hogar,94.82,100
820,Hogar Max Home 00820,Hogar,112.11,60
821,Electronica Max Eco 00821,Electronica,29.92,83
822,Libros Nova Ultra 00822,Libros,48.61,51
823,Informatica Max Max 00823,Informatica,24.97,39
824,Hogar Lite Ultra 00824,Hogar,53.86,77
825,Libros Core Eco 00825,Libros,32.25,59
826,Informatica Home Pro 00826,Informatica,30.58,14
827,Instrumentos musicales Studio Nova 00827,Instrumentos musicales,48.77,47
828,Moda Mini Pro 00828,Moda,18.79,85
829,Electronica Studio Eco 00829,Electronica,14.47,49
830,Informatica Pro Core 00830,Informatica,55.07,53
831,Libros Plus Prime 00831,Libros,93.41,60
832,Libros Lite Eco 00832,Libros,39.90,8
833,Electronica Max Prime 00833,Electronica,18.65,87
834,Libros Home Prime 00834,Libros,54.93,35
835,Juguetes Core Eco 00835,Juguetes,54.79,90
836,Deporte Studio Mini 00836,Deporte,28.80,48
837,Juguetes Studio Smart 00837,Juguetes,15.90,13
838,Instrumentos musicales Lite Core 00838,Instrumentos musicales,24.25,45
839,Moda Pro Plus 00839,Moda,35.62,30
840,Jardineria Home Air 00840,Jardineria,61.37,41
841,Informatica Smart Eco 00841,Informatica,74.23,66
842,Informatica Home Plus 00842,Informatica,50.62,112
843,Informatica Nova Ultra 00843,Informatica,68.35,107
844,Electronica Home Nova 00844,Electronica,31.97,44
845,Electronica Ultra Eco 00845,Electronica,10.82,106
846,Deporte Home Home 00846,Deporte,23.04,35
847,Electronica Core Home 00847,Electronica,50.05,40
848,Informatica Ultra Smart 00848,Informatica,14.18,20
849,Electronica Studio Home 00849,Electronica,46.67,17
850,Informatica Max Home 00850,Informatica,24.00,21
851,Libros Plus Ultra 00851,Libros,10.02,101
852,Electronica Home Home 00852,Electronica,65.26,70
853,Electronica Mini Studio 00853,Electronica,54.10,11
854,Instrumentos musicales Smart Studio 00854,Instrumentos musicales,29.95,41
855,Libros Eco Air 00855,Libros,30.58,18
856,Libros Nova Nova 00856,Libros,3.44,110
857,Moda Nova Max 00857,Moda,29.58,19
858,Moda Ultra Air 00858,Moda,16.17,30
859,Instrumentos musicales Studio Lite 00859,Instrumentos musicales,9.59,41
860,Moda Smart Home 00860,Moda,60.98,111
861,Deporte Plus Ultra 00861,Deporte,87.35,39
862,Juguetes Ultra Studio 00862,Juguetes,10.12,19
863,Electronica Max Max 00863,Electronica,22.19,42
864,Moda Smart Max 00864,Moda,16.64,52
865,Libros Air Max 00865,Libros,59.67,38
866,Moda Core Studio 00866,Moda,6.57,57
867,Instrumentos musicales Eco Core 00867,Instrumentos musicales,36.03,10
868,Informatica Ultra Pro 00868,Informatica,28.27,26
869,Informatica Ultra Smart 00869,Informatica,20.03,94
870,Hogar Air Pro 00870,Hogar,24.50,78
871,Instrumentos musicales Pro Home 00871,Instrumentos musicales,22.30,39
872,Electronica Prime Plus 00872,Electronica,176.86,18
873,Electronica Mini Eco 00873,Electronica,52.72,31
874,Moda Nova Prime 00874,Moda,11.95,47
875,Informatica Eco Plus 00875,Informatica,50.11,44
876,Juguetes Mini Home 00876,Juguetes,180.37,45
877,Jardineria Eco Nova 00877,Jardineria,91.72,28
878,Informatica Eco Home 00878,Informatica,39.04,61
879,Libros Max Max 00879,Libros,28.39,16
880,Libros Lite Pro 00880,Libros,26.27,88
881,Instrumentos musicales Mini Nova 00881,Instrumentos musicales,157.91,43
882,Informatica Prime Eco 00882,Informatica,8.49,52
883,Hogar Home Air 00883,Hogar,29.87,99
884,Juguetes Air Ultra 00884,Juguetes,13.32,17
885,Informatica Mini Studio 00885,Informatica,26.83,115
886,Hogar Plus Max 00886,Hogar,27.28,21
887,Electronica Nova Studio 00887,Electronica,16.40,21
888,Informatica Prime Max 00888,Informatica,18.67,6
889,Informatica Smart Eco 00889,Informatica,25.83,14
890,Juguetes Core Plus 00890,Juguetes,85.56,11
891,Mascotas Ultra Max 00891,Mascotas,64.62,44
892,Instrumentos musicales Max Mini 00892,Instrumentos musicales,35.10,82
893,Libros Home Studio 00893,Libros,47.54,79
894,Juguetes Air Mini 00894,Juguetes,19.58,101
895,Jardineria Ultra Lite 00895,Jardineria,9.85,45
896,Jardineria Mini Ultra 00896,Jardineria,22.01,15
897,Moda Core Nova 00897,Moda,15.36,35
898,Juguetes Studio Eco 00898,Juguetes,16.57,28
899,Deporte Plus Lite 00899,Deporte,9.18,64
900,Instrumentos musicales Nova Core 00900,Instrumentos musicales,8.71,32
901,Moda Pro Nova 00901,Moda,19.23,101
902,Hogar Plus Smart 00902,Hogar,31.59,44
903,Deporte Plus Prime 00903,Deporte,33.45,9
904,Libros Home Ultra 00904,Libros,20.53,87
905,Informatica Mini Mini 00905,Informatica,131.33,29
906,Instrumentos musicales Ultra Air 00906,Instrumentos musicales,10.29,40
907,Electronica Mini Studio 00907,Electronica,22.77,29
908,Informatica Max Mini 00908,Informatica,12.95,115
909,Jardineria Nova Prime 00909,Jardineria,16.44,17
910,Informatica Home Prime 00910,Informatica,25.94,45
911,Informatica Eco Prime 00911,Informatica,13.27,114
912,Mascotas Plus Max 00912,Mascotas,25.40,69
913,Juguetes Ultra Air 00913,Juguetes,119.61,88
914,Moda Lite Lite 00914,Moda,95.54,46
915,Moda Prime Lite 00915,Moda,16.54,19
916,Informatica Lite Eco 00916,Informatica,21.79,35
917,Informatica Ultra Smart 00917,Informatica,23.63,79
918,Informatica Core Ultra 00918,Informatica,34.03,62
919,Informatica Home Max 00919,Informatica,121.34,43
920,Libros Max Smart 00920,Libros,17.86,37
921,Deporte Max Plus 00921,Deporte,63.62,18
922,Moda Prime Home 00922,Moda,132.52,13
923,Libros Lite Prime 00923,Libros,346.90,30
924,Informatica Plus Eco 00924,Informatica,14.76,44
925,Informatica Ultra Core 00925,Informatica,7.31,100
926,Electronica Home Air 00926,Electronica,6.69,28
927,Electronica Eco Ultra 00927,Electronica,44.10,46
928,Moda Mini Ultra 00928,Moda,28.63,79
929,Informatica Prime Ultra 00929,Informatica,18.84,34
930,Informatica Studio Air 00930,Informatica,29.33,15
931,Juguetes Home Mini 00931,Juguetes,2.97,47
932,Libros Prime Pro 00932,Libros,42.46,41
933,Moda Lite Core 00933,Moda,16.86,97
934,Deporte Plus Max 00934,Deporte,3.55,19
935,Electronica Max Core 00935,Electronica,17.01,18
