id_producto,id_proveedor,precio_compra
843,11,37.87
844,3,26.97
844,44,19.51
844,38,27.59
844,15,24.40
845,1,7.22
846,1,18.33
846,4,15.38
846,6,13.22
846,10,17.90
846,218,20.23
847,26,40.82
847,379,34.06
847,5,33.97
848,1,7.40
848,3,10.16
848,4,9.88
848,48,11.27
848,251,11.77
849,11,31.01
849,89,37.25
849,19,34.03
850,1,19.50
850,20,14.16
851,2,7.83
851,3,8.23
851,4,7.15
852,246,53.82
853,8,45.28
853,1,46.64
853,90,32.43
854,2,21.19
855,92,25.03
856,9,3.02
856,335,2.44
857,2,18.93
857,23,17.94
857,7,24.60
858,1,11.54
859,5,7.52
860,1,47.01
860,5,45.33
860,11,32.01
860,15,43.04
860,311,51.19
861,72,70.49
861,1,57.32
861,6,70.34
862,1,8.35
863,1,17.78
863,41,18.66
864,1,9.09
865,3,51.09
865,5,46.77
866,24,5.02
866,1,4.94
866,29,4.26
867,24,30.76
867,1,20.44
868,1,19.87
869,2,11.40
869,3,17.08
869,4,17.47
869,16,17.20
869,85,10.74
870,3,14.02
870,22,20.94
871,1,11.86
871,2,16.46
871,29,18.65
871,23,12.26
872,1,115.80
872,43,124.97
873,28,30.89
874,32,7.87
875,9,30.41
875,267,37.81
876,1,139.31
876,2,156.06
876,105,134.14
876,17,121.26
876,403,136.08
877,54,76.07
877,6,62.15
878,19,31.26
879,50,16.02
880,9,16.81
880,62,14.61
881,2,95.86
881,3,84.66
882,16,6.23
882,51,6.63
882,29,4.91
883,25,21.54
883,3,24.82
883,211,25.53
884,8,7.94
885,208,15.58
885,84,16.31
886,33,14.25
886,20,23.61
886,9,23.15
886,23,16.35
887,2,10.16
887,3,13.65
888,2,10.53
888,7,10.03
889,32,14.12
889,3,15.91
889,10,17.59
889,117,19.38
889,24,22.07
890,4,70.45
891,3,41.26
892,1,27.68
893,54,33.45
893,6,31.60
894,1,13.78
894,2,13.51
894,29,11.16
895,89,8.52
895,1,5.28
895,3,6.59
896,2,14.18
896,3,12.68
896,12,12.05
896,14,12.91
897,1,12.23
897,2,12.33
897,4,10.20
897,8,10.45
897,24,13.48
898,15,10.12
898,487,12.04
899,275,6.31
899,6,6.32
900,222,4.96
900,407,5.01
901,18,13.11
901,4,10.56
901,165,15.75
902,2,20.27
903,1,20.66
903,2,22.13
903,18,26.02
904,1,13.98
904,59,17.23
905,19,88.87
905,7,105.65
906,10,8.09
906,29,8.98
907,28,15.01
907,207,17.12
908,35,7.44
909,1,12.88
909,2,10.95
910,82,14.97
911,1,7.54
911,10,11.16
911,68,6.92
911,33,10.54
912,1,19.32
912,29,20.86
913,3,79.86
914,8,55.17
914,1,67.58
915,3,13.12
915,13,12.21
916,2,18.25
916,60,18.71
916,130,15.25
917,380,19.90
918,1,22.40
918,75,27.74
919,4,93.65
919,286,84.99
920,1,15.46
920,4,9.48
920,36,12.26
920,47,11.35
920,156,9.54
921,3,43.42
922,2,76.72
922,11,95.27
923,84,253.25
923,63,187.06
924,1,9.94
925,17,4.23
926,81,4.79
927,1,28.73
927,21,34.56
928,129,15.99
929,84,12.76
929,6,15.00
930,1,18.78
930,38,25.17
930,7,21.38
931,1,1.71
931,2,2.55
931,431,1.80
932,1,27.07
932,43,36.19
933,1,11.55
933,9,10.78
933,373,8.85
933,378,12.72
933,124,13.98
934,1,2.41
934,7,2.51
935,1,9.35
936,126,18.72
937,7,100.08
938,8,32.61
938,2,35.68
939,2,24.10
940,13,7.27
941,1,5.28
941,2,3.18
942,2,24.73
942,6,22.17
943,1,12.88
944,1,108.74
944,162,77.37
945,22,9.69
945,143,8.89
946,1,12.92
947,1,78.49
947,2,72.43
947,3,52.20
948,1,28.19
948,94,46.66
949,1,26.35
949,4,16.76
950,1,9.28
950,33,12.38
950,79,8.59
951,1,11.56
951,4,11.93
952,63,34.75
953,3,21.99
953,11,31.93
953,6,29.88
953,71,31.19
954,3,5.51
955,1,38.54
955,18,37.51
956,1,20.92
956,2,23.70
956,33,28.56
956,7,23.16
956,299,28.46
957,10,37.58
957,156,37.87
958,1,28.28
958,139,39.55
959,46,19.95
960,1,52.72
961,51,69.72
962,92,42.94
962,13,33.62
962,6,40.78
963,31,31.98
964,1,12.03
964,84,9.73
964,6,12.31
965,7,2.58
966,1,65.64
966,2,58.13
967,4,63.41
968,81,17.57
968,7,17.18
969,1,18.03
969,3,17.23
969,4,18.53
969,168,13.88
969,20,12.22
970,1,14.21
970,2,17.32
970,22,15.03
971,1,5.35
971,2,7.68
971,3,6.27
971,6,8.11
971,27,7.64
972,1,2.43
972,5,2.59
972,6,2.45
972,81,3.77
972,183,3.95
973,9,64.52
973,146,60.51
974,48,22.82
974,68,25.28
975,130,48.83
976,6,23.39
977,27,8.69
977,109,12.45
978,1,6.08
978,2,4.98
979,10,16.61
979,3,15.32
980,49,29.39
981,46,5.49
982,2,16.66
983,88,33.47
984,1,26.88
985,1,27.19
985,2,33.53
986,46,5.13
987,43,15.65
988,100,5.31
989,1,15.76
989,2,14.42
989,12,11.60
990,195,6.18
991,1,13.23
991,2,16.04
991,3,15.60
991,43,13.95
992,1,22.12
992,5,28.46
993,186,31.11
993,13,34.34
994,1,52.10
995,14,27.60
996,1,65.52
997,17,32.84
998,4,31.85
999,274,26.36
999,3,17.30
1000,1,13.41
1000,131,15.13
1000,3,12.37
1000,11,10.05
1000,21,11.61
1001,128,22.84
1001,2,26.67
1001,4,23.57
1001,228,22.04
1001,21,20.65
1002,367,20.45
1003,200,38.61
1003,6,34.31
1004,6,19.83
1005,32,37.22
1005,1,28.64
1005,2,24.67
1005,5,24.74
1005,14,37.79
1006,2,12.77
1007,17,59.94
1008,1,28.84
1009,206,35.91
1010,1,6.35
1011,1,13.30
1011,243,15.31
1011,7,15.48
1012,1,3.95
1012,33,5.41
1012,108,5.30
1012,58,4.44
1012,31,5.24
1013,1,10.27
1014,25,13.67
1014,1,11.44
1015,9,12.76
1016,41,53.63
1017,1,7.02
1017,4,6.94
1018,67,10.30
1019,29,87.78
1020,80,9.78
1020,2,10.11
1021,1,35.58
1021,2,29.39
1021,47,30.73
1022,1,10.82
1022,36,8.63
1023,3,109.79
1023,484,97.46
1023,205,99.72
1023,327,125.43
1024,9,34.02
1024,2,37.82
1025,1,329.27
1025,7,318.51
1026,3,22.94
1026,12,17.85
1027,1,19.44
1027,79,19.91
1028,2,15.19
1029,107,22.10
1030,10,4.90
1030,28,4.16
1031,1,15.29
1032,200,41.76
1032,35,35.49
1032,411,28.74
1032,63,32.63
1033,192,92.95
1033,1,66.36
1033,64,73.58
1033,134,94.41
1033,48,81.78
1034,419,12.33
1034,4,13.68
1035,77,9.96
1035,389,8.70
1036,17,27.48
1036,19,39.42
1037,9,9.67
1038,17,18.50
1038,14,21.68
1039,10,23.56
1040,296,93.28
1041,1,9.60
1041,34,14.19
1041,2,11.19
1042,12,41.73
1043,218,12.96
1043,47,8.98
1044,260,22.45
1044,23,16.63
1045,1,183.34
1045,2,196.40
1046,4,38.02
1047,169,17.88
1047,37,18.71
1048,233,26.69
1048,4,25.21
1049,1,4.65
1050,1,102.31
1051,45,27.60
1052,14,146.74
1053,1,19.34
1053,37,21.26
1054,1,9.48
1054,34,11.56
1054,4,11.18
1054,47,12.43
1054,24,12.42
1055,3,9.88
1055,8,13.50
1055,361,10.81
1055,16,14.36
1055,24,11.72
1056,1,13.14
1056,2,12.02
1056,71,14.64
1056,9,14.37
1056,46,11.85
1057,1,18.54
1057,129,13.17
1057,3,14.43
1057,8,14.86
1057,89,15.32
1058,2,18.77
1059,74,31.04
1059,214,32.21
1060,1,82.87
1060,4,66.51
1060,21,90.64
1061,1,11.56
1061,35,10.09
1061,132,7.83
1062,2,3.76
1062,181,4.47
1063,44,7.80
1064,2,7.37
1065,1,7.54
1065,2,5.53
1066,1,98.40
1066,10,91.58
1066,361,95.22
1067,370,35.05
1067,99,34.10
1068,1,41.35
1068,5,50.58
1069,13,6.78
1070,26,10.44
1070,147,9.53
1070,341,10.60
1071,1,32.66
1072,8,24.23
1073,4,21.47
1073,479,26.08
1074,9,4.13
1075,1,27.48
1075,13,22.98
1075,118,18.27
1076,104,19.82
1076,1,18.27
1076,4,24.38
1076,36,25.16
1077,146,10.48
1078,1,22.02
1078,43,16.49
1079,1,4.15
1079,50,4.82
1079,5,3.69
1080,3,28.06
1081,4,21.47
1081,10,21.67
1081,80,24.09
1081,248,21.98
1081,351,17.63
1082,272,10.97
1082,1,13.11
1082,11,13.15
1082,4,8.77
1083,4,25.89
1084,268,15.21
1085,28,12.23
1086,42,19.57
1087,1,10.17
1087,2,12.79
1087,13,9.46
1087,70,10.81
1088,1,89.16
1089,405,10.57
1090,2,28.58
1090,3,22.50
1091,83,23.70
1092,5,25.39
1092,6,21.41
1093,3,18.11
1094,1,8.81
1095,3,5.75
1096,2,13.95
1097,289,17.36
1097,2,18.24
1097,1,21.57
1097,7,21.16
1097,108,17.51
1098,1,32.82
1098,12,35.02
1099,26,12.29
1100,1,24.24
1100,11,34.69
1100,13,38.67
1101,1,67.68
1101,6,56.40
1102,1,5.66
1103,2,22.60
1103,20,35.27
1103,28,26.89
1104,1,18.94
1105,1,35.88
1105,3,38.66
1106,51,16.34
1107,1,11.87
1107,2,10.61
1108,34,9.03
1109,165,24.14
1110,129,128.25
1110,92,100.40
1111,1,24.54
1112,1,24.27
1113,1,39.90
1113,101,35.33
1113,143,32.75
1114,15,31.52
1115,4,25.04
1115,6,15.76
1116,9,54.60
1116,3,65.26
1116,1,79.06
1117,19,8.61
1117,9,10.45
1117,3,10.66
1118,2,29.13
1119,48,18.97
1120,6,50.79
1121,16,8.12
1121,108,11.04
1122,1,2.41
1122,82,2.51
1123,25,12.34
1124,1,7.42
1125,1,8.64
1125,18,9.30
1126,66,2.85
1127,5,19.49
1127,71,24.23
1128,2,22.63
1129,1,26.44
1129,2,22.61
1129,6,21.47
1129,22,19.58
1130,1,18.38
1131,56,26.91
1131,2,17.63
1131,3,21.58
1131,36,24.68
1132,3,75.69
1132,86,73.10
1133,1,7.81
1133,2,6.13
1133,3,6.35
1133,39,7.30
1133,82,7.53
1134,1,13.27
1135,1,14.46
1135,15,14.46
1136,1,78.74
1136,6,67.88
1136,12,110.47
1136,173,67.51
1136,20,78.38
1137,8,15.07
1137,1,20.28
1138,1,25.72
1138,36,27.37
1138,4,29.11
1138,134,23.50
1138,76,23.63
1139,9,7.54
1140,178,58.19
1140,31,39.67
1141,1,3.84
1141,74,3.29
1141,4,3.33
1142,35,24.64
1142,5,25.72
1143,1,27.87
1144,1,10.18
1145,15,76.41
1146,23,10.12
1147,1,16.69
1147,3,14.80
1147,172,19.45
1148,2,23.72
1148,7,17.37
1149,1,5.84
1149,2,6.55
1149,12,7.27
1149,238,5.82
1149,440,7.14
1150,1,4.63
1150,2,3.82
1151,13,49.34
1152,9,14.88
1152,2,16.85
1152,204,15.98
1152,241,14.43
1153,40,78.66
1153,1,61.28
1153,2,56.58
1153,3,79.57
1154,1,11.63
1154,197,9.22
1155,3,10.98
1155,38,7.82
1156,8,7.64
1157,116,7.83
1157,1,8.96
1157,67,9.57
1157,4,8.30
1158,1,10.42
1158,245,10.10
1159,121,6.72
1159,2,7.76
1159,4,6.54
1160,12,124.92
1161,1,15.71
1161,7,14.44
1161,43,13.64
1161,12,15.99
1161,17,13.38
1162,3,9.39
1163,1,11.97
1163,30,11.30
1164,1,3.88
1165,49,7.56
1165,31,8.81
1166,1,44.13
1166,285,44.10
1166,78,62.63
1167,2,8.11
1167,22,6.71
1168,5,10.44
1169,3,18.16
1170,4,24.19
1171,6,49.34
1171,7,65.92
1172,295,6.18
1172,9,8.25
1172,430,9.16
1172,120,9.45
1172,346,9.63
1173,346,4.26
1174,1,63.75
1174,163,56.51
1175,13,127.90
1176,45,21.13
1177,1,14.13
1177,3,16.10
1178,2,122.99
1178,4,96.69
1179,1,4.98
1179,287,5.47
1180,3,18.22
1181,1,5.97
1182,4,16.86
1183,4,32.74
1183,5,35.66
1184,85,27.84
1184,71,39.66
1184,15,24.43
1185,1,4.54
1186,107,14.55
1186,22,12.45
1187,111,5.03
1188,9,59.27
1188,1,54.05
1188,239,53.91
1189,1,8.89
1189,2,13.11
1189,47,9.30
1190,1,11.10
1190,86,12.02
1191,10,104.05
1192,1,8.80
1192,37,8.21
1192,7,11.19
1192,10,11.06
1192,379,8.49
1193,1,12.30
1193,2,15.50
1194,10,35.95
1195,3,28.10
1195,4,28.13
1195,9,22.89
1195,10,24.59
1195,22,22.43
1196,1,15.79
1196,426,15.08
1197,9,18.48
1197,157,16.54
1198,1,11.03
1199,1,12.22
1200,1,6.53
1201,8,24.27
1202,2,29.44
1202,11,28.65
1203,24,18.16
1203,2,23.49
1203,35,28.19
1203,6,21.24
1204,11,29.17
1205,348,49.45
1206,1,27.07
1206,3,33.77
1206,19,31.34
1206,23,26.91
1206,26,25.47
1207,3,11.16
1207,6,10.69
1207,23,10.53
1208,1,33.22
1208,99,37.76
1208,4,46.48
1209,1,36.93
1209,4,52.14
1210,245,15.12
1210,6,10.48
1211,458,11.90
1211,2,11.84
1211,17,10.06
1212,12,36.69
1212,14,31.22
1213,4,26.80
1214,45,93.06
1214,14,81.58
1215,51,1.33
1216,11,9.76
1216,60,7.90
1217,1,17.97
1217,2,17.80
1218,2,40.80
1218,5,35.06
1219,2,11.73
1219,172,12.29
1219,79,10.72
1219,81,9.46
1219,433,10.66
1220,1,69.79
1220,50,50.55
1220,252,71.45
1220,27,68.67
1220,220,49.05
1221,85,55.76
1222,349,21.78
1223,1,15.91
1223,164,19.22
1224,1,65.80
1224,58,63.13
1224,361,86.46
1225,1,4.93
1225,112,5.28
1225,50,6.12
1225,245,6.15
1225,95,5.79
1226,24,26.99
1226,81,32.63
1227,225,46.17
1228,118,16.88
1229,1,52.67
1230,1,8.88
1230,2,8.38
1230,6,6.27
1230,168,9.56
1230,61,7.36
1231,1,53.29
1232,1,60.94
1232,2,51.07
1232,71,48.98
1233,1,17.00
1233,2,17.55
1234,64,6.01
1234,300,7.28
1235,3,56.86
1235,20,40.10
1235,6,53.15
1236,2,45.61
1236,3,40.52
1236,52,59.98
1237,1,63.59
1237,31,46.97
1238,11,17.46
1239,1,8.59
1239,167,8.69
1239,178,7.07
1239,20,6.43
1239,310,8.51
1240,21,21.83
1241,26,5.45
1242,2,7.13
1242,15,7.65
1243,79,2.84
1244,1,12.00
1244,49,15.03
1245,131,54.70
1246,8,19.83
1246,1,28.26
1246,116,21.68
1246,37,19.48
1247,1,11.00
1248,9,110.36
1248,2,123.44
1249,17,23.74
1250,9,8.10
1251,2,14.79
1251,103,12.00
1251,7,12.20
1252,3,82.64
1252,4,78.70
1253,16,27.26
1253,25,27.95
1253,11,28.20
1253,1,34.84
1254,1,39.36
1254,2,33.23
1255,74,7.87
1255,19,6.46
1255,12,8.07
1256,1,20.78
1256,34,27.12
1256,38,17.76
1256,7,20.13
1256,23,26.21
1257,1,9.46
1257,11,9.03
1257,430,8.62
1258,6,9.53
1259,1,28.59
1259,7,32.50
1260,4,11.69
1261,7,11.92
1262,17,35.17
1262,1,36.18
1263,160,29.13
1264,306,13.65
1264,100,9.55
1265,1,6.29
1266,8,17.15
1266,158,16.61
1266,30,25.73
1267,244,14.71
1267,30,15.60
1268,25,15.37
1268,34,11.98
1269,144,11.12
1269,7,9.68
1270,5,21.99
1271,19,6.23
1271,78,7.70
1272,66,20.97
1273,3,1.93
1273,6,2.21
1273,15,2.65
1273,122,2.60
1273,31,2.44
1274,1,51.90
1274,194,47.93
1274,3,39.37
1274,4,62.05
1274,6,40.61
1275,72,39.41
1276,68,46.40
1276,94,38.74
1277,2,99.89
1278,169,55.90
1278,290,82.08
1278,4,76.08
1279,2,13.62
1279,31,12.89
1280,57,11.75
1280,20,8.44
1280,6,12.95
1281,1,10.03
1281,2,11.20
1281,3,12.17
1281,6,11.08
1281,15,16.06
1282,40,50.64
1282,1,33.00
1283,8,11.71
1284,1,16.72
1285,2,11.17
1286,2,22.91
1286,3,30.50
1287,44,33.14
1288,27,24.49
1289,1,13.85
1289,2,13.63
1289,14,17.88
1290,3,6.01
1290,100,4.59
1291,1,212.48
1291,2,169.82
1292,275,4.36
1292,12,6.26
1292,439,6.79
1293,1,18.72
1293,11,16.98
1293,4,17.30
1293,383,16.56
1294,136,14.71
1294,50,16.88
1294,44,13.85
1295,1,112.20
1295,50,110.21
1295,11,113.92
1296,1,16.38
1296,34,25.90
1296,9,20.58
1297,1,13.30
1297,2,13.29
1298,1,41.72
1299,22,39.51
1299,30,26.94
1300,44,77.61
1301,100,5.90
1301,12,5.62
1302,1,55.24
1303,50,21.36
1304,2,6.23
1304,100,5.89
1305,4,12.07
1306,23,11.07
1306,63,11.80
1307,108,66.27
1308,10,20.57
1309,1,19.76
1309,279,18.40
1310,24,10.94
1311,1,9.84
1311,6,14.23
1312,2,15.54
1312,45,17.15
1313,2,16.91
1314,2,8.95
1315,12,39.91
1316,1,16.33
1317,27,4.47
1318,1,7.69
1318,2,7.49
1318,4,7.65
1318,5,6.05
1318,104,5.60
1319,1,9.48
1319,2,13.46
1319,5,13.95
1320,1,17.38
1320,3,15.83
1321,60,23.46
1321,5,20.98
1322,20,12.72
1323,32,6.19
1323,102,5.54
1324,12,29.42
1324,5,38.28
1325,1,17.54
1325,2,16.87
1325,70,14.05
1325,8,19.24
1325,41,16.91
1326,1,41.95
1326,2,39.57
1326,58,36.97
1326,86,30.98
1327,3,9.95
1328,19,25.03
1328,5,26.40
1329,1,13.39
1330,1,3.24
1330,2,2.72
1331,10,12.11
1332,1,36.39
1332,2,42.52
1333,1,3.12
1333,44,2.22
1333,7,3.54
1334,1,4.74
1335,46,28.49
1336,4,4.49
1337,1,19.65
1337,2,25.15
1338,4,14.87
1338,77,17.91
1339,9,6.03
1340,1,16.42
1340,2,11.77
1341,1,4.79
1342,1,14.18
1342,14,12.79
1343,87,38.68
1344,152,31.07
1344,1,23.81
1345,1,20.80
1345,265,21.23
1346,1,37.67
1346,33,33.36
1346,4,31.57
1346,5,42.19
1346,11,32.14
1347,17,22.94
1347,2,19.54
1347,451,14.64
1347,31,19.63
1348,8,58.74
1348,6,62.83
1349,1,26.69
1349,2,28.52
1349,28,25.67
1350,2,108.15
1351,1,1.66
1351,3,1.93
1351,67,1.66
1351,100,1.53
1351,137,1.49
1352,1,17.42
1352,140,16.53
1352,87,14.85
1352,379,10.94
1352,30,14.29
1353,9,7.14
1353,124,7.87
1354,96,111.34
1354,121,131.56
1354,304,81.32
1355,8,49.41
1355,27,60.36
1356,3,35.24
1356,7,34.23
1357,55,23.90
1358,3,9.58
1359,1,18.83
1359,2,19.56
1359,112,16.16
1359,27,21.32
1359,29,20.82
1360,1,25.93
1361,1,48.96
1361,19,45.43
1362,1,39.23
1362,34,37.68
1363,1,42.37
1364,4,28.12
1365,90,84.83
1365,60,69.31
1365,34,62.76
1366,1,40.08
1366,2,62.66
1367,2,7.07
1367,12,8.77
1367,47,10.13
1367,52,8.06
1367,55,8.89
1368,1,7.04
1368,9,6.43
1369,2,33.02
1369,23,35.72
1370,10,31.38
1371,12,68.26
1372,1,8.93
1372,3,8.71
1373,1,11.31
1374,1,12.63
1374,3,13.81
1374,5,9.85
1375,4,18.56
1376,9,19.98
1377,202,91.33
1377,2,68.12
1378,1,9.95
1378,212,13.69
1379,141,28.97
1380,10,20.40
1380,3,16.23
1380,37,16.22
1381,2,11.74
1381,60,12.71
1382,1,11.96
1382,3,10.37
1382,17,10.07
1383,9,72.93
1383,6,45.12
1384,71,35.78
1385,1,18.41
1386,5,8.50
1386,103,10.90
1387,1,7.54
1387,2,7.32
1387,17,5.52
1387,309,4.76
1387,87,5.17
1388,8,41.18
1388,3,37.63
1388,4,54.89
1389,1,36.23
1389,28,53.23
1390,4,39.60
1390,7,34.15
1390,8,33.48
1390,12,35.86
1390,77,46.96
1391,1,39.42
1391,12,34.50
1392,1,54.15
1393,184,24.93
1393,2,21.56
1393,3,21.51
1393,29,25.36
1394,162,6.80
1394,4,6.08
1395,1,28.47
1395,2,37.92
1395,33,36.37
1395,4,28.83
1395,148,40.15
1396,1,20.02
1396,13,12.60
1397,1,53.96
1397,50,81.00
1397,2,66.11
1398,1,43.77
1398,2,38.85
1398,3,36.67
1398,36,37.73
1398,8,34.67
1399,1,82.07
1399,6,62.67
1399,7,88.96
1400,5,20.09
1401,1,19.23
1401,5,23.91
1402,1,5.76
1402,11,5.80
1402,35,4.15
1403,1,23.51
1403,10,20.72
1403,22,27.24
1404,26,14.05
1404,356,13.72
1405,401,16.56
1405,10,25.28
1406,1,4.68
1406,113,4.47
1407,22,16.51
1408,3,19.21
1408,7,15.78
1409,98,7.15
1409,5,5.66
1410,77,11.56
1411,25,26.42
1411,3,32.53
1411,62,25.07
1411,6,24.80
1412,1,21.98
1412,5,19.91
1413,17,20.02
1414,1,13.78
1414,4,12.29
1414,5,16.87
1414,478,14.20
1415,98,31.11
1415,3,33.64
1416,1,14.48
1417,1,13.67
1417,34,10.74
1418,1,75.10
1418,5,76.64
1419,1,18.86
1419,3,13.99
1419,11,17.71
1419,43,14.64
1419,20,17.66
1420,258,12.91
1420,7,12.60
1421,2,11.95
1422,1,2.88
1423,32,11.79
1423,2,13.22
1424,16,12.14
1424,6,16.74
1424,230,14.76
1425,5,4.96
1425,14,4.64
1426,1,20.97
1427,7,55.25
1428,21,18.32
1429,1,39.00
1429,2,58.02
1429,35,47.71
1429,3,40.73
1429,40,57.34
1430,1,13.26
1430,13,19.01
1431,1,4.18
1431,267,3.85
1431,13,3.28
1432,48,18.30
1432,1,26.28
1432,27,19.69
1433,1,17.77
1433,273,19.58
1434,2,22.82
1435,16,6.86
1435,60,5.97
1435,143,5.48
1436,11,56.08
1437,24,10.25
1437,6,14.72
1438,7,48.04
1439,1,17.30
1439,12,13.67
1440,1,6.22
1440,18,5.31
1441,2,18.07
1441,13,13.49
1442,9,9.64
1442,1,12.35
1442,71,11.58
1443,3,7.56
1444,1,5.49
1444,12,5.88
1445,1,21.12
1445,10,17.75
1446,1,50.76
1447,3,3.17
1447,5,3.96
1448,2,119.98
1449,1,44.67
1449,5,35.24
1449,13,40.88
1450,1,8.47
1450,2,7.83
1450,11,6.46
1451,1,106.76
1452,1,16.41
1453,1,5.27
1454,1,34.39
1454,2,28.40
1454,5,39.93
1454,17,34.06
1454,158,35.27
1455,89,1.56
1455,20,1.97
1456,2,8.01
1456,7,12.10
1456,15,12.62
1457,2,10.37
1458,2,20.51
1458,7,17.32
1458,95,23.18
1459,1,14.76
1459,10,13.40
1460,6,22.77
1461,7,6.70
1462,1,118.01
1462,268,88.32
1463,88,15.35
1463,11,20.11
1464,2,28.53
1464,12,31.99
1465,10,46.72
1466,8,59.35
1466,2,70.12
1466,11,75.26
1467,90,5.40
1467,3,5.34
1468,1,19.96
1468,11,20.48
1469,16,26.01
1469,2,18.08
1470,1,21.63
1470,7,29.17
1471,1,17.12
1471,15,24.93
1472,8,51.00
1472,110,44.08
1472,3,52.49
1472,46,61.91
1473,1,26.01
1473,3,26.50
1473,39,23.60
1473,73,29.15
1473,22,35.00
1474,65,9.01
1474,58,8.79
1475,120,86.20
1475,44,76.72
1476,3,49.27
1477,1,24.79
1477,6,25.18
1478,1,11.23
1479,9,19.98
1479,6,25.61
1480,1,16.80
1480,103,15.32
1481,1,3.38
1481,7,2.12
1482,3,22.16
1483,128,38.42
1484,1,9.40
1485,8,12.41
1486,1,1.49
1486,7,1.31
1487,1,48.81
1487,2,63.02
1487,404,50.18
1487,37,45.77
1488,6,22.74
1489,1,10.38
1489,13,9.44
1490,1,9.91
1491,18,10.80
1491,11,7.98
1492,18,56.06
1492,12,52.91
1493,3,42.38
1494,1,15.28
1494,3,16.90
1494,7,15.48
1494,76,12.70
1494,469,16.89
1495,1,22.81
1495,15,19.88
1496,16,6.52
1496,1,7.02
1496,3,8.28
1497,1,30.99
1498,1,120.77
1499,93,2.18
1499,293,1.81
1500,2,17.00
1500,11,11.46
1501,2,47.10
1502,27,24.35
1503,8,9.86
1504,1,28.60
1504,5,27.17
1504,198,21.97
1505,49,17.84
1506,1,22.97
1506,2,19.80
1507,4,15.03
1508,1,6.17
1508,2,8.84
1508,41,8.26
1508,499,7.17
1508,24,8.66
1509,15,40.94
1510,84,55.97
1511,17,21.10
1511,2,25.64
1511,4,23.60
1511,14,19.32
1512,1,22.45
1512,196,28.96
1512,245,31.63
1513,3,33.39
1514,66,15.56
1515,3,49.26
1516,1,14.54
1517,35,10.34
1517,279,6.83
1518,1,24.00
1518,2,23.27
1519,1,9.78
1519,2,8.76
1519,69,9.24
1519,142,11.43
1519,272,7.67
1520,426,3.91
1520,3,3.80
1521,9,7.94
1521,2,6.77
1522,5,18.93
1522,102,18.88
1523,2,13.40
1523,21,14.52
1524,9,13.76
1525,57,21.25
1526,1,8.48
1526,6,5.93
1526,49,8.14
1527,9,8.23
1527,46,5.56
1528,29,22.72
1529,2,7.55
1530,2,154.71
1530,4,106.44
1530,101,112.71
1531,21,63.64
1531,15,58.49
1532,1,19.95
1532,27,17.16
1533,9,8.31
1533,29,10.69
1534,121,52.81
1534,11,70.56
1534,21,55.22
1534,143,59.18
1535,71,9.23
1536,1,18.03
1537,1,8.98
1538,7,64.78
1539,74,8.29
1539,15,6.06
1540,1,43.86
1540,10,41.37
1541,3,66.86
1542,12,15.76
1542,22,14.49
1543,13,3.89
1544,1,17.36
1544,2,16.17
1544,5,17.98
1544,15,15.19
1545,20,18.33
1546,6,28.79
1547,69,1.99
1547,45,2.17
1548,1,215.94
1549,1,33.46
1549,74,25.69
1550,1,34.76
1551,1,14.80
1551,2,18.82
1551,15,19.54
1551,41,21.15
1552,74,13.08
1553,2,61.30
1553,68,69.35
1554,56,112.55
1554,1,142.63
1555,5,46.26
1556,19,20.52
1556,12,22.18
1557,1,29.03
1557,74,24.47
1558,11,12.75
1559,2,7.85
1560,1,19.97
1561,12,9.43
1562,1,15.41
1563,1,30.82
1563,2,22.63
1564,2,11.78
1565,1,31.02
1566,1,49.64
1566,7,45.11
1567,56,22.95
1567,2,17.06
1567,12,22.96
1568,35,23.44
1568,2,26.42
1568,291,27.08
1569,16,38.34
1569,417,46.13
1569,2,40.29
1569,1,29.84
1570,6,32.77
1571,1,27.69
1571,2,24.46
1571,7,26.99
1571,9,28.41
1571,13,18.52
1572,449,26.36
1572,50,26.17
1573,9,17.45
1573,2,15.88
1574,1,40.66
1574,2,56.33
1574,53,40.02
1574,5,43.10
1575,364,146.79
1576,137,8.07
1576,2,7.53
1576,7,8.39
1577,3,10.25
1577,39,11.01
1578,108,12.57
1579,220,17.46
1580,12,4.67
1580,7,4.36
1580,15,4.96
1581,1,33.09
1581,2,29.10
1582,56,40.22
1582,161,29.32
1583,275,2.08
1584,10,11.39
1584,3,16.29
1584,7,14.73
1584,15,10.83
1585,99,7.94
1585,125,11.32
1586,1,11.30
1587,29,27.77
1587,6,32.39
1588,55,15.65
1589,2,29.37
1590,189,14.35
1591,1,43.03
1591,2,35.97
1591,5,34.18
1592,1,7.15
1592,252,6.40
1593,1,127.19
1593,3,113.33
1593,101,91.23
1593,8,102.10
1593,475,81.89
1594,9,29.57
1594,1,25.28
1594,14,18.83
1595,2,10.01
1595,7,11.15
1596,1,14.10
1596,18,14.46
1596,4,15.89
1597,2,14.29
1597,117,12.97
1598,1,59.56
1598,4,73.30
1599,42,23.11
1599,30,23.61
1600,8,10.62
1600,1,8.37
1600,3,9.37
1601,1,14.77
1601,3,12.39
1602,45,16.81
1603,21,10.62
1603,6,10.67
1604,33,11.91
1604,235,12.64
1604,4,15.65
1604,13,13.15
1605,1,69.12
1606,33,15.21
1607,2,16.14
1607,78,16.55
1608,1,5.97
1608,3,6.27
1609,2,38.72
